235	ECA Electra	ECA	$43,795,039	$0.001937	22,604,474,614	$3,576,450	4.19%	25.90%	596.36%	
236	PASC Pascal Coin	PASC	$43,668,639	$2.64	16,555,700	$536,016	1.80%	-7.06%	35.38%	
237	PPY Peerplays	PPY	$43,073,472	$10.93	3,942,038 *	$6,893	-13.87%	-21.88%	23.97%	
238	PTOY Patientory	PTOY	$42,817,250	$0.611675	70,000,000 *	$3,124,080	3.82%	3.98%	5.05%	
239	ADT adToken	ADT	$42,811,560	$0.071353	600,000,000 *	$1,081,200	2.67%	-3.97%	6.62%	
240	NET Nimiq	NET	$42,093,975	$4.01	10,500,000 *	$463,718	0.71%	-8.95%	50.67%	
241	RADS Radium	RADS	$41,861,296	$12.24	3,421,075 *	$1,243,200	0.25%	-9.29%	2.23%	
242	DBET DecentBet	DBET	$41,640,339	$0.477906	87,130,815 *	$207,504	3.28%	-8.67%	179.06%	
243	NLC2 NoLimitCoin	NLC2	$40,992,194	$0.200047	204,912,815 *	$110,606	1.85%	-8.40%	46.39%	
244	GRID Grid+	GRID	$39,909,397	$1.02	39,236,491 *	$197,976	-0.26%	1.12%	8.59%	
245	LMC LoMoCoin	LMC	$39,840,468	$0.178687	222,962,317 *	$2,573,660	0.49%	16.37%	39.74%	
246	GOLOS Golos	GOLOS	$39,710,942	$0.318915	124,518,891	$184,898	0.40%	1.30%	17.29%	
247	MSP Mothership	MSP	$39,342,100	$0.281015	140,000,000 *	$323,629	-0.45%	-6.25%	64.43%	
248	SBD Steem Dollars	SBD	$38,989,605	$8.29	4,702,551 *	$4,411,980	-0.95%	9.44%	-12.95%	
249	NXC Nexium	NXC	$38,780,222	$0.582972	66,521,586 *	$1,063,320	5.30%	16.26%	36.18%	
250	BOT Bodhi	BOT	$38,710,840	$0.967771	40,000,000 *	$14,807,200	-7.48%	-15.75%	-9.91%	
251	PRO Propy	PRO	$37,777,002	$2.27	16,677,704 *	$1,340,800	-1.66%	14.00%	129.51%	
252	ZSC Zeusshield	ZSC	$37,463,866	$0.032488	1,153,170,765 *	$1,962,480	-0.16%	-3.63%	1.21%	
253	PHR Phore	PHR	$36,880,073	$4.58	8,054,211 *	$303,499	0.76%	-2.06%	-16.83%	
254	STX Stox	STX	$36,793,324	$0.864237	42,573,188 *	$1,659,510	-0.02%	-5.26%	36.48%	
255	DAT Datum	DAT	$36,729,733	$0.048581	756,056,065 *	$1,791,920	-0.49%	8.47%	39.23%	
256	COLX ColossusCoinXT	COLX	$36,627,947	$0.009096	4,027,031,669	$1,608,730	0.74%	3.18%	810.26%	
257	SWT Swarm City	SWT	$36,557,331	$4.56	8,008,599 *	$451,264	0.05%	-6.55%	-0.73%	
258	GVT Genesis Vision	GVT	$35,942,678	$9.64	3,726,781 *	$2,350,320	1.30%	14.84%	16.90%	
259	GCR Global Curren...	GCR	$35,902,549	$0.346654	103,568,829 *	$2,521,050	9.67%	31.23%	28.76%	
260	RBY Rubycoin	RBY	$35,661,875	$1.42	25,149,418 *	$149,035	0.37%	-5.02%	11.48%	
261	XRL Rialto	XRL	$35,460,555	$0.417183	85,000,000 *	$151,922	-0.44%	10.21%	62.37%	
262	DTB Databits	DTB	$35,135,128	$1.54	22,747,809 *	$1,663,660	1.29%	33.32%	30.82%	
263	BITB BitBean	BITB	$35,125,507	$0.015318	2,293,102,000 *	$2,590,750	0.24%	2.50%	-22.24%	
264	INCNT Incent	INCNT	$34,969,580	$0.759934	46,016,602 *	$887,083	1.36%	26.36%	67.17%	
265	ONION DeepOnion	ONION	$34,506,244	$7.36	4,689,017	$612,853	1.60%	-1.77%	122.47%	
266	HST Decision Token	HST	$34,281,948	$1.10	31,236,399 *	$313,956	-3.24%	-2.38%	-5.87%	
267	IXT iXledger	IXT	$34,192,088	$0.955651	35,778,844 *	$1,363,640	-7.74%	63.91%	86.56%	
268	MYST Mysterium	MYST	$33,855,658	$1.74	19,429,024 *	$1,264,650	0.67%	-3.37%	-24.39%	
269	HVN Hive	HVN	$33,801,488	$0.090137	375,000,000 *	$189,537	1.56%	2.11%	-1.34%	
270	TKN TokenCard	TKN	$33,504,337	$1.42	23,644,056 *	$224,357	0.19%	2.06%	36.08%	
271	EVX Everex	EVX	$33,164,010	$2.01	16,500,000 *	$2,274,560	0.53%	2.91%	2.79%	
272	QAU Quantum	QAU	$33,055,323	$0.426911	77,429,074 *	$55,265	0.29%	-7.01%	13.52%	
273	VIBE VIBE	VIBE	$32,398,171	$0.187170	173,094,890 *	$105,188	4.48%	6.03%	20.29%	
274	HTML5 HTML5COIN	HTML5	$32,202,635	$0.000792	40,659,020,000	$129,703	20.01%	37.66%	73.43%	
275	ORME Ormeus Coin	ORME	$32,194,442	$1.89	17,029,321 *	$1,083,440	-0.72%	-6.69%	-20.50%	
276	PRE Presearch	PRE	$31,874,200	$0.205640	155,000,000 *	$35,807	-9.95%	-14.74%	-9.16%	
277	WCT Waves Communi...	WCT	$31,183,492	$3.13	9,973,579 *	$43,665	0.06%	-8.77%	-29.33%	
278	AIR AirToken	AIR	$31,161,900	$0.029678	1,050,000,000 *	$215,829	-3.39%	-9.14%	59.09%	
279	PST Primas	PST	$30,811,238	$0.601782	51,200,000 *	$103,115	-0.95%	-0.23%	6.68%	
280	FLO FlorinCoin	FLO	$30,635,349	$0.217242	141,019,460	$1,008,850	0.27%	6.07%	-3.50%	
281	BCPT BlockMason Cr...	BCPT	$30,616,180	$0.677856	45,166,200 *	$11,824,900	8.23%	59.26%	81.00%	
282	FLDC FoldingCoin	FLDC	$30,470,274	$0.055364	550,358,603 *	$1,029,430	1.72%	4.26%	-15.46%	
283	DRT DomRaider	DRT	$30,304,438	$0.051233	591,500,000 *	$13,206	-2.40%	6.20%	37.40%	
284	XNN Xenon	XNN	$30,219,900	$0.100733	300,000,000 *	$47,295	-0.72%	-7.46%	139.40%	
285	CLAM Clams	CLAM	$30,006,513	$10.74	2,794,215 *	$2,025,020	-2.02%	2.89%	7.56%	
286	XMY Myriad	XMY	$29,707,886	$0.019277	1,541,129,250	$1,422,170	0.52%	4.84%	-24.88%	
287	ECC ECC	ECC	$29,700,750	$0.001188	25,000,000,000	$178,629	8.56%	2.31%	61.27%	
288	ALIS ALIS	ALIS	$29,589,165	$0.767779	38,538,648 *	$230,536	-0.58%	-0.87%	44.07%	
289	VRC VeriCoin	VRC	$29,301,178	$0.958809	30,559,974	$1,042,540	-0.26%	-5.97%	-10.39%	
290	HEAT HEAT	HEAT	$29,283,608	$0.936450	31,270,872 *	$24,057	-1.71%	14.76%	2.88%	
291	ZOI Zoin	ZOI	$28,484,561	$1.79	15,910,763	$179,399	14.04%	-4.78%	259.70%	
292	RVT Rivetz	RVT	$28,408,849	$1.08	26,244,468 *	$80,130	-2.68%	-0.49%	33.10%	
293	OAX OAX	OAX	$28,122,401	$1.12	25,009,250 *	$7,692,100	0.12%	-10.51%	51.92%	
294	MUSIC Musicoin	MUSIC	$27,533,735	$0.051418	535,483,040	$1,378,380	2.01%	-1.99%	1.53%	
295	XST Stealthcoin	XST	$27,418,922	$0.988153	27,747,648	$201,426	-3.73%	-3.32%	-4.31%	
296	CREDO Credo	CREDO	$27,216,120	$0.049494	549,891,703 *	$3,437	-0.26%	109.06%	30.12%	
297	SNC SunContract	SNC	$26,869,759	$0.246033	109,212,011 *	$854,852	0.34%	-1.57%	0.56%	
298	FRST FirstCoin	FRST	$26,708,486	$14.28	1,869,936	$202,397	-0.81%	-8.08%	7.62%	
299	NSR NuShares	NSR	$26,417,400	$0.009511	2,777,600,756 *	$42,838	-0.17%	-21.85%	57.79%	
300	DNA EncrypGen	DNA	$26,217,951	$0.586836	44,676,794 *	$185,857	-0.28%	-10.70%	39.71%	
301	POSW PoSW Coin	POSW	$25,660,423	$0.581869	44,100,000 *	$371,321	0.93%	1.14%	43.61%	
302	RMC Russian Miner...	RMC	$25,461,217	$16895.30	1,507 *	$46,089	0.01%	-5.38%	-7.12%	
303	CSNO BitDice	CSNO	$25,306,610	$0.361523	70,000,000 *	$93,429	-4.45%	-15.09%	0.18%	
304	ELIX Elixir	ELIX	$25,298,980	$0.861188	29,376,837 *	$496,811	0.26%	-5.64%	98.05%	
305	BITUSD bitUSD	BITUSD	$25,217,992	$0.961275	26,233,900 *	$3,364,010	1.79%	-0.62%	-1.79%	
306	TGT Target Coin	TGT	$24,996,523	$0.026245	952,429,892 *	$13,004	1.05%	67.16%	88.93%	
307	OBITS OBITS	OBITS	$24,934,471	$1.58	15,752,000 *	$40,827	-2.89%	-0.57%	4.93%	
308	SLR SolarCoin	SLR	$23,976,078	$0.623406	38,459,813 *	$655,692	-2.87%	-6.32%	8.85%	
309	ENRG Energycoin	ENRG	$23,964,175	$0.197212	121,514,793	$199,984	0.78%	2.24%	3.66%	
310	OCT OracleChain	OCT	$23,808,480	$0.793616	30,000,000 *	$59,272	-1.10%	3.48%	-18.74%	
311	AVT Aventus	AVT	$23,546,940	$3.92	6,000,000 *	$1,445,970	-3.79%	1.14%	-11.27%	
312	FLASH Flash	FLASH	$23,435,550	$0.026040	900,000,000 *	$113,467	-2.99%	-24.35%	392.06%	
313	GAM Gambit	GAM	$23,289,548	$19.41	1,199,979 *	$260,978	-0.05%	-5.68%	-5.32%	
314	SOAR Soarcoin	SOAR	$23,224,207	$0.029947	775,499,930 *	$16,809	-0.12%	-3.20%	7.18%	
315	BQ bitqy	BQ	$22,906,187	$0.008442	2,713,459,826 *	$9,691	-6.24%	-18.28%	23.73%	
316	COVAL Circuits of V...	COVAL	$22,836,500	$0.022836	1,000,000,000 *	$428,975	2.38%	1.92%	-23.89%	
317	DOPE DopeCoin	DOPE	$22,779,912	$0.194958	116,845,228 *	$5,785,860	0.59%	-28.03%	60.78%	
318	IOP Internet of P...	IOP	$22,452,425	$6.81	3,295,367	$1,079,180	0.65%	-3.71%	-8.17%	
319	BSD BitSend	BSD	$22,396,877	$1.27	17,699,025	$375,036	1.23%	-1.82%	-11.55%	
320	ECOB Ecobit	ECOB	$22,388,089	$0.050373	444,444,444 *	$560	2.13%	74.58%	46.47%	
321	SEQ Sequence	SEQ	$22,218,301	$0.490787	45,270,761	$229,624	0.48%	2.84%	34.32%	
322	CANN CannabisCoin	CANN	$22,096,921	$0.286114	77,231,176	$18,148,900	1.04%	-29.15%	195.85%	
323	FLIXX Flixxo	FLIXX	$21,874,103	$0.303874	71,984,123 *	$266,086	0.99%	42.20%	191.27%	
324	BCY Bitcrystals	BCY	$21,744,343	$0.937558	23,192,531 *	$586,308	-1.14%	0.70%	2.50%	
325	DICE Etheroll	DICE	$21,518,717	$3.07	7,001,623 *	$18,780	-5.90%	3.81%	12.39%	
326	LEO LEOcoin	LEO	$21,373,053	$0.223330	95,701,666 *	$17,219	1.01%	-2.13%	0.06%	
327	BIS Bismuth	BIS	$21,289,895	$3.17	6,711,503	$145,629	-12.26%	-6.98%	58.05%	
328	XVC Vcash	XVC	$20,760,578	$1.35	15,373,765	$292,011	2.39%	0.01%	6.00%	
329	PINK PinkCoin	PINK	$20,700,657	$0.055198	375,026,849	$312,319	-1.76%	-0.99%	-3.52%	
330	TIPS FedoraCoin	TIPS	$20,548,069	$0.000046	443,168,182,458	$18,944	-2.64%	8.84%	42.37%	
331	SUMO Sumokoin	SUMO	$20,219,452	$7.28	2,775,849	$497,532	-5.26%	-21.96%	262.46%	
332	CAG Change	CAG	$20,099,346	$0.541617	37,109,887 *	$173,266	-1.91%	-10.35%	27.76%	
333	SXC Sexcoin	SXC	$20,096,489	$0.159970	125,626,614	$191,741	1.34%	-31.04%	101.14%	
334	BTM Bitmark	BTM	$20,007,505	$2.63	7,614,220	$404,567	-6.18%	15.30%	19.49%	
335	MEME Memetic / Pep...	MEME	$19,849,466	$1.06	18,795,775	$11,449,000	-9.86%	29.32%	25.09%	
336	BNTY Bounty0x	BNTY	$19,839,115	$0.171122	115,935,500 *	$1,276,310	1.00%	-0.79%	?	
337	PLBT Polybius	PLBT	$19,226,160	$5.03	3,820,954 *	$210,826	-6.20%	-9.59%	-4.77%	
338	SPHR Sphere	SPHR	$18,742,396	$6.08	3,082,940 *	$1,171,000	0.67%	-1.60%	-7.38%	
339	TX TransferCoin	TX	$18,741,837	$2.99	6,269,347 *	$681,055	-1.19%	-2.02%	-21.83%	
340	XAUR Xaurum	XAUR	$18,741,865	$0.147450	127,106,580 *	$112,392	-3.00%	-3.03%	-1.72%	
341	BBR Boolberry	BBR	$18,396,015	$1.72	10,720,038	$4,821	0.01%	-1.06%	10.78%	
342	SPR SpreadCoin	SPR	$17,921,446	$1.92	9,348,548	$11,171,600	-2.37%	62.65%	229.54%	
343	XUC Exchange Union	XUC	$17,821,560	$8.91	2,000,000 *	$773,197	0.01%	-0.83%	-4.76%	
344	PLU Pluton	PLU	$17,662,140	$20.78	850,000 *	$6,647	-0.08%	14.00%	41.17%	
345	ATB ATBCoin	ATB	$17,584,162	$0.439326	40,025,317	$3,227,900	0.26%	-2.94%	-12.49%	
346	ABY ArtByte	ABY	$17,482,024	$0.022058	792,537,250	$390,492	-0.85%	-3.92%	-22.92%	
347	POLL ClearPoll	POLL	$17,438,448	$2.49	6,999,991 *	$243,900	-1.33%	-4.77%	37.25%	
348	DOVU Dovu	DOVU	$17,231,582	$0.270251	63,761,400 *	$81,651	-3.97%	11.78%	133.68%	
349	XPM Primecoin	XPM	$17,169,440	$0.782928	21,929,782	$239,050	-0.41%	-2.70%	-4.24%	
350	KICK KickCoin	KICK	$17,129,810	$0.053341	321,137,782 *	$649,269	1.94%	3.62%	3.10%	
351	CURE Curecoin	CURE	$17,122,958	$0.718581	23,828,849	$172,009	-0.41%	-10.28%	-6.78%	
352	HUSH Hush	HUSH	$17,082,109	$7.62	2,242,500	$570,195	0.27%	6.71%	293.78%	
353	BMC Blackmoon Crypto	BMC	$17,019,602	$0.815016	20,882,538 *	$1,711,580	-0.08%	5.24%	-6.47%	
354	BDL Bitdeal	BDL	$16,851,374	$0.095973	175,583,793	$271,115	0.61%	-7.38%	217.61%	
355	ZNY Bitzeny	ZNY	$16,805,625	$0.222254	75,614,500	$208,934	-0.27%	8.17%	19.29%	
356	HDG Hedge	HDG	$16,733,191	$4.51	3,709,674 *	$374,318	-3.69%	-13.36%	116.45%	
357	MINT Mintcoin	MINT	$16,514,513	$0.000662	24,947,260,808 *	$324,334	19.38%	25.20%	4.02%	
358	UNO Unobtanium	UNO	$16,190,579	$81.77	198,007	$4,116	-0.02%	-3.92%	-3.59%	
359	PIX Lampix	PIX	$16,077,562	$0.128290	125,322,017 *	$46,522	1.96%	10.42%	31.89%	
360	ICOS ICOS	ICOS	$15,962,698	$27.67	576,845 *	$30,607	-0.20%	-10.84%	-17.93%	
361	ODN Obsidian	ODN	$15,778,075	$0.631123	25,000,000 *	$134,105	1.75%	-1.79%	16.35%	
362	IFT InvestFeed	IFT	$15,772,265	$0.082413	191,381,257 *	$102,134	1.00%	-3.14%	33.39%	
363	DFT DraftCoin	DFT	$15,521,354	$6.74	2,302,301 *	$155,464	0.51%	10.09%	948.83%	
364	OXY Oxycoin	OXY	$15,396,148	$0.180731	85,188,197	$19,177	-0.04%	-14.00%	-9.85%	
365	PRL Oyster Pearl	PRL	$15,366,066	$0.482860	31,823,026 *	$1,010,790	-2.90%	-5.30%	-3.81%	
366	COSS COSS	COSS	$15,320,700	$0.239039	64,092,887 *	$377,342	-6.53%	-4.97%	-13.59%	
367	CV2 Colossuscoin V2	CV2	$15,159,797	$0.000660	22,968,866,798 *	$4,698	0.01%	-31.58%	111.60%	
368	UNIT Universal Cur...	UNIT	$15,092,536	$1.20	12,526,174	$114,456	3.94%	-16.58%	13.51%	
369	TIME Chronobank	TIME	$15,033,585	$21.17	710,113 *	$297,161	1.12%	-5.97%	-5.07%	
370	BET DAO.Casino	BET	$14,789,317	$0.088415	167,270,821 *	$13,578	-1.12%	-3.41%	24.34%	
371	TCC The ChampCoin	TCC	$14,738,753	$0.089366	164,925,727 *	$74,796	0.01%	-6.82%	-5.32%	
372	AUR Auroracoin	AUR	$14,660,394	$1.69	8,658,139	$2,373,280	-1.23%	0.23%	22.07%	
373	BLUE BLUE	BLUE	$14,644,213	$0.437014	33,509,711 *	$78,365	-0.92%	-0.59%	-15.37%	
374	PBL Publica	PBL	$14,419,203	$0.775938	18,582,933 *	$439,212	-1.35%	4.25%	100.71%	
375	NYC NewYorkCoin	NYC	$14,400,962	$0.000112	129,032,781,759	$23,195	-1.51%	-11.47%	-19.94%	
376	REC Regalcoin	REC	$14,363,035	$4.04	3,555,242	$407,263	-1.70%	-19.36%	-12.21%	
377	GBX GoByte	GBX	$14,354,350	$36.39	394,491	$472,994	-0.09%	24.15%	82.65%	
378	QWARK Qwark	QWARK	$14,303,797	$0.320947	44,567,474 *	$360,590	-1.41%	-6.25%	18.37%	
379	VOISE Voise	VOISE	$13,945,066	$0.021687	643,012,000 *	$1,500,820	1.98%	37.29%	118.00%	
380	PTC Pesetacoin	PTC	$13,874,431	$0.105014	132,119,824	$261,463	1.28%	1.68%	11.59%	
381	XBC Bitcoin Plus	XBC	$13,305,504	$127.48	104,372 *	$237,339	0.35%	0.70%	0.59%	
382	ATMS Atmos	ATMS	$13,304,248	$0.132581	100,348,073 *	$58,798	0.03%	-1.21%	-4.23%	
383	BWK Bulwark	BWK	$13,251,722	$8.53	1,554,049	$689,703	-4.29%	10.91%	49.96%	
384	KORE Kore	KORE	$13,054,364	$6.45	2,022,465 *	$725,789	0.89%	0.99%	-15.51%	
385	TFL TrueFlip	TFL	$13,003,686	$2.08	6,247,267 *	$659,377	-8.01%	17.54%	36.43%	
386	NVST NVO	NVST	$12,985,110	$0.865674	15,000,000 *	$1,847	1.14%	-16.61%	-23.97%	
387	GLD GoldCoin	GLD	$12,912,441	$0.317015	40,731,324	$1,218,290	-1.64%	18.15%	21.47%	
388	BLITZ Blitzcash	BLITZ	$12,798,146	$3.11	4,116,218 *	$230,682	-0.72%	-7.10%	-29.48%	
389	MYB MyBit Token	MYB	$12,717,321	$4.54	2,799,476 *	$66,493	-6.48%	-9.78%	44.55%	
390	DIVX Divi	DIVX	$12,695,255	$2.47	5,143,007 *	$67,092	5.33%	27.87%	68.93%	
391	SNOV Snovio	SNOV	$12,692,702	$0.031340	405,002,639 *	$96,040	1.70%	4.08%	102.29%	
392	ART Maecenas	ART	$12,659,867	$0.419894	30,150,150 *	$28,246	2.99%	-8.44%	-8.30%	
393	DIME Dimecoin	DIME	$12,520,576	$0.000023	539,096,740,560	$112,008	-0.15%	-29.21%	-44.16%	
394	NTRN Neutron	NTRN	$12,371,782	$0.374163	33,065,220 *	$21,147	1.17%	-10.92%	22.20%	
395	DBIX DubaiCoin	DBIX	$12,348,779	$6.91	1,785,873	$174,642	2.67%	1.39%	23.69%	
396	RIC Riecoin	RIC	$12,202,124	$0.302758	40,303,225	$1,545,970	5.71%	20.88%	22.91%	
397	HWC HollyWoodCoin	HWC	$12,186,084	$14.37	847,757	$618,844	-0.90%	6.15%	-15.56%	
398	WILD Wild Crypto	WILD	$12,126,891	$0.497545	24,373,456 *	$32,587	18.13%	60.85%	39.38%	
399	ALQO ALQO	ALQO	$12,126,015	$0.713732	16,989,591	$221,186	-9.98%	-14.05%	127.04%	
400	ITNS IntenseCoin	ITNS	$12,055,663	$0.037994	317,306,906	$67,305	-0.64%	5.63%	125.30%	
401	ASTRO Astro	ASTRO	$12,001,809	$3.62	3,313,833 *	$39,584	-0.40%	-0.87%	-6.77%	
402	CAT BlockCAT	CAT	$11,956,958	$1.62	7,360,121 *	$260,846	-3.86%	-10.70%	-0.90%	
403	BELA Bela	BELA	$11,910,736	$0.303334	39,266,075	$326,949	0.71%	-1.42%	-2.12%	
404	BPL Blockpool	BPL	$11,793,044	$0.528981	22,293,890	$20,870	-0.02%	12.48%	16.99%	
405	EXCL ExclusiveCoin	EXCL	$11,730,901	$2.67	4,396,906	$525,924	-1.15%	-3.66%	-26.43%	
406	SYNX Syndicate	SYNX	$11,682,493	$0.689903	16,933,530 *	$1,544,760	-4.47%	-0.45%	-22.70%	
407	CRB Creditbit	CRB	$11,680,682	$0.707413	16,511,828 *	$194,149	0.13%	-6.85%	34.25%	
408	PKT Playkey	PKT	$11,640,989	$0.860951	13,521,081 *	$25,036	3.06%	-5.49%	-19.60%	
409	SNRG Synergy	SNRG	$11,627,698	$3.51	3,310,113 *	$152,932	0.79%	-3.68%	32.01%	
410	NVC Novacoin	NVC	$11,593,038	$5.97	1,942,383	$71,332	-0.68%	-1.23%	-8.69%	
411	B2B B2B	B2B	$11,323,165	$0.691777	16,368,230 *	$2,159	1.45%	0.07%	-13.32%	
412	2GIVE 2GIVE	2GIVE	$11,241,954	$0.021649	519,294,816	$195,491	1.18%	1.76%	-4.74%	
413	SEND Social Send	SEND	$11,228,201	$0.357737	31,386,747 *	$528,443	3.69%	13.91%	479.70%	
414	LINDA Linda	LINDA	$11,101,542	$0.001849	6,003,429,666	$1,816,070	-3.70%	54.21%	299.78%	
415	ESP Espers	ESP	$11,006,712	$0.000528	20,858,213,384	$34,893	26.24%	-2.91%	14.05%	
416	ETT EncryptoTel [...	ETT	$10,865,440	$0.174879	62,131,190 *	$2,711	-15.22%	-34.61%	15.33%	
417	CVCOIN CVCoin	CVCOIN	$10,855,068	$1.10	9,837,033 *	$4,966	21.80%	29.23%	17.80%	
418	CRED Verify	CRED	$10,827,539	$0.911082	11,884,264 *	$173,210	4.22%	14.94%	143.48%	
419	ARN Aeron	ARN	$10,748,052	$0.895671	12,000,000 *	$2,118,130	-4.64%	5.05%	-1.29%	
420	ZEPH Zephyr	ZEPH	$10,708,276	$0.084993	125,990,535 *	$29,675	1.89%	8.39%	-4.65%	
421	PZM PRIZM	PZM	$10,693,901	$0.842623	12,691,205 *	$9,131	6.62%	-7.30%	19.80%	
422	FRD Farad	FRD	$10,664,545	$0.080956	131,733,256 *	$9,330	4.91%	14.46%	17.25%	
423	APX APX	APX	$10,659,350	$15.16	703,179 *	$80,547	0.61%	-4.42%	4.47%	
424	TZC TrezarCoin	TZC	$10,647,654	$0.125273	84,995,600	$49,810	0.40%	-4.79%	89.63%	
425	EAC EarthCoin	EAC	$10,454,512	$0.000901	11,608,140,951	$178,242	8.43%	-3.85%	-18.27%	
426	ERO Eroscoin	ERO	$10,282,841	$0.089616	114,744,000 *	$399,118	-1.15%	3.36%	-19.31%	
427	UFO UFO Coin	UFO	$10,248,283	$0.002904	3,528,950,012	$21,774	2.61%	-22.06%	149.07%	
428	PDC Project Decorum	PDC	$10,223,600	$0.204472	50,000,000 *	$119,216	-1.66%	1.29%	-4.74%	
429	LOC LockChain	LOC	$10,156,551	$0.723230	14,043,321 *	$47,238	3.46%	8.76%	4.67%	
430	EDR E-Dinar Coin	EDR	$10,156,344	$0.011460	886,211,988	$280,021	-7.44%	-5.10%	1.44%	
431	XLR Solaris	XLR	$10,076,704	$11.51	875,231	$115,216	-0.86%	-4.64%	-6.81%	
432	TRUST TrustPlus	TRUST	$10,055,137	$0.313375	32,086,595 *	$924,255	3.04%	29.42%	24.19%	
433	SSS Sharechain	SSS	$9,871,540	$0.005660	1,744,023,561 *	$38,732	5.51%	-7.01%	-8.90%	
434	ERC EuropeCoin	ERC	$9,840,032	$0.986590	9,973,780	$145,812	0.65%	0.18%	23.86%	
435	ZRC ZrCoin	ZRC	$9,794,835	$2.57	3,807,146 *	$109,080	-2.75%	4.99%	73.29%	
436	PURE Pure	PURE	$9,772,919	$3.29	2,973,321	$103,521	0.08%	30.39%	255.91%	
437	PIRL Pirl	PIRL	$9,653,170	$1.40	6,904,344	$122,932	-1.73%	-8.90%	44.52%	
438	ZEIT Zeitcoin	ZEIT	$9,647,071	$0.000261	36,971,166,187	$136,225	8.99%	68.52%	387.30%	
439	VRM VeriumReserve	VRM	$9,643,745	$6.72	1,435,043	$193,455	-1.58%	-3.68%	-0.09%	
440	DYN Dynamic	DYN	$9,603,881	$5.09	1,887,926 *	$1,016,250	-1.47%	-6.69%	1.05%	
441	INXT Internxt	INXT	$9,579,761	$15.22	629,610 *	$12,145	0.21%	-2.79%	49.98%	
442	REAL REAL	REAL	$9,307,644	$0.925598	10,055,817 *	$51,782	20.00%	65.49%	129.78%	
443	BTCZ BitcoinZ	BTCZ	$9,228,880	$0.011321	815,200,103	$338,766	11.30%	58.23%	272.03%	
444	BRK Breakout	BRK	$9,222,056	$0.508324	18,142,083	$185,862	2.53%	3.03%	1.63%	
445	BRX Breakout Stake	BRX	$9,204,303	$1.47	6,268,082 *	$35,464	0.12%	-1.41%	8.17%	
446	MTNC Masternodecoin	MTNC	$9,131,369	$0.191536	47,674,426 *	$2,533	0.15%	-11.14%	-15.00%	
447	START Startcoin	START	$9,055,131	$0.200869	45,079,785	$617,410	-0.33%	-4.14%	-9.53%	
448	BTDX Bitcloud	BTDX	$8,948,358	$0.528470	16,932,575	$15,194	5.43%	0.22%	36.52%	
449	SPRTS Sprouts	SPRTS	$8,886,450	$0.000005	1,744,661,356,739 *	$155,620	6.42%	50.46%	200.45%	
450	XMG Magi	XMG	$8,884,982	$1.15	7,736,768	$875,159	-0.03%	-8.45%	63.85%	
451	1337 1337	1337	$8,865,145	$0.000364	24,348,574,106 *	$51,989	8.57%	18.24%	109.31%	
452	HYP HyperStake	HYP	$8,826,865	$0.008056	1,095,745,395 *	$154,525	-4.52%	-6.13%	25.35%	
453	WISH MyWish	WISH	$8,779,357	$0.491194	17,873,502 *	$143,916	-9.61%	-8.35%	53.46%	
454	HGT HelloGold	HGT	$8,771,943	$0.033349	263,034,654 *	$92,998	-0.09%	4.07%	-23.96%	
455	GEO GeoCoin	GEO	$8,618,940	$2.56	3,365,183	$152,212	-0.47%	-0.01%	7.32%	
456	DNR Denarius	DNR	$8,526,661	$4.09	2,085,676	$584,541	4.83%	110.86%	285.70%	
457	IND Indorse Token	IND	$8,253,669	$0.177467	46,508,192 *	$301,539	-0.22%	-2.75%	41.88%	
458	KRB Karbo	KRB	$8,153,176	$1.61	5,056,861	$117,403	3.29%	0.49%	43.37%	
459	GMT Mercury Protocol	GMT	$8,130,108	$0.048161	168,809,625 *	$48,417	-0.26%	-14.88%	60.44%	
460	FYP FlypMe	FYP	$7,877,770	$0.446619	17,638,681 *	$4,353	3.39%	-1.51%	10.13%	
461	XMCC Monoeci	XMCC	$7,853,837	$2.80	2,806,265	$187,478	-4.53%	15.66%	259.37%	
462	SPF SportyFi	SPF	$7,626,847	$0.156371	48,774,050 *	$512,989	-6.80%	-9.49%	-2.88%	
463	CRAVE Crave	CRAVE	$7,577,859	$5.14	1,472,876 *	$19,274	10.85%	-9.11%	55.58%	
464	YOC Yocoin	YOC	$7,492,185	$0.068546	109,301,400	$41,980	-1.77%	16.94%	18.22%	
465	MXT MarteXcoin	MXT	$7,459,059	$2.62	2,841,828	$4,810	5.28%	-9.47%	-28.31%	
466	SWIFT Bitswift	SWIFT	$7,442,154	$1.83	4,069,197 *	$153,836	0.01%	-5.69%	-16.19%	
467	CFT CryptoForecast	CFT	$7,361,426	$0.160031	46,000,000 *	$82,572	-1.59%	20.87%	1014.58%	
468	ZER Zero	ZER	$7,351,809	$3.69	1,991,680	$346,052	1.57%	-21.86%	364.32%	
469	BON Bonpay	BON	$7,321,568	$0.648483	11,290,301 *	$2,773	-0.32%	-9.36%	-13.12%	
470	TOA ToaCoin	TOA	$7,305,422	$0.005488	1,331,155,614	$52,342	0.15%	-16.62%	-14.33%	
471	INN Innova	INN	$7,286,841	$5.82	1,251,776	$157,431	-0.28%	-4.63%	44.03%	
472	EGC EverGreenCoin	EGC	$7,279,105	$0.546426	13,321,301	$95,690	-0.15%	-6.75%	-3.87%	
473	NOTE DNotes	NOTE	$7,187,781	$0.055107	130,433,647	$15,946	17.97%	5.70%	46.19%	
